record_Id,group,dataSetName,lon,lat,elev,archive,proxy,age,resolution,temperature,temperature_type,season,continent
PrazRodet.Shotyk.1997_0_48,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,899.93,43,6.843571428,absolute,annual,1
PrazRodet.Shotyk.1997_0_49,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,955.16,43,7.314285713,absolute,annual,1
PrazRodet.Shotyk.1997_0_50,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,1006.02,43,7.207857142,absolute,annual,1
PrazRodet.Shotyk.1997_0_51,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,1051.71,43,6.572142856,absolute,annual,1
PrazRodet.Shotyk.1997_0_52,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,1091.68,43,8.010714284,absolute,annual,1
PrazRodet.Shotyk.1997_0_53,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,1126.43,43,5.977857142,absolute,annual,1
PrazRodet.Shotyk.1997_0_54,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,1195.32,43,5.619285715,absolute,annual,1
PrazRodet.Shotyk.1997_0_55,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,1257.37,43,3.744285717,absolute,annual,1
PrazRodet.Shotyk.1997_0_56,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,1295.57,43,5.42857143,absolute,annual,1
PrazRodet.Shotyk.1997_0_57,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,1338.19,43,7.561428572,absolute,annual,1
PrazRodet.Shotyk.1997_0_58,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,1391.17,43,8.883571427,absolute,annual,1
PrazRodet.Shotyk.1997_0_59,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,1460.49,43,6.553571427,absolute,annual,1
PrazRodet.Shotyk.1997_0_60,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,1551.74,43,7.111428571,absolute,annual,1
PrazRodet.Shotyk.1997_0_61,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,1662.32,43,5.827857142,absolute,annual,1
PrazRodet.Shotyk.1997_0_62,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,1781.42,43,5.109285716,absolute,annual,1
PrazRodet.Shotyk.1997_0_63,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,1897.86,43,4.047142859,absolute,annual,1
PrazRodet.Shotyk.1997_0_64,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,1982.67,43,3.725,absolute,annual,1
PrazRodet.Shotyk.1997_0_65,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,2000.47,43,5.160000002,absolute,annual,1
PrazRodet.Shotyk.1997_0_66,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,2012.98,43,4.047142859,absolute,annual,1
PrazRodet.Shotyk.1997_0_67,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,2051.7,43,5.590000002,absolute,annual,1
PrazRodet.Shotyk.1997_0_68,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,2078.08,43,3.362857142,absolute,annual,1
PrazRodet.Shotyk.1997_0_69,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,2113.61,43,3.725,absolute,annual,1
PrazRodet.Shotyk.1997_0_70,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,2119.52,43,5.75857143,absolute,annual,1
PrazRodet.Shotyk.1997_0_71,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,2483.09,43,3.187857145,absolute,annual,1
PrazRodet.Shotyk.1997_0_72,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,3228.25,43,3.079999998,absolute,annual,1
PrazRodet.Shotyk.1997_0_73,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,4197.82,43,5.913571427,absolute,annual,1
PrazRodet.Shotyk.1997_0_74,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,5028.1,43,5.474999998,absolute,annual,1
PrazRodet.Shotyk.1997_0_75,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,5241.77,43,6.207857141,absolute,annual,1
PrazRodet.Shotyk.1997_0_76,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,5243.84,43,8.749999999,absolute,annual,1
PrazRodet.Shotyk.1997_0_77,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,5282.58,43,8.749999999,absolute,annual,1
PrazRodet.Shotyk.1997_0_78,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,5282.79,43,7.27642857,absolute,annual,1
PrazRodet.Shotyk.1997_0_79,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,5351.58,43,10.01142857,absolute,annual,1
PrazRodet.Shotyk.1997_0_80,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,5373.31,43,6.120714288,absolute,annual,1
PrazRodet.Shotyk.1997_0_81,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,5444.44,43,10.01285714,absolute,annual,1
PrazRodet.Shotyk.1997_0_82,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,5518.42,43,5.345714287,absolute,annual,1
PrazRodet.Shotyk.1997_0_83,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,5554.74,43,9.594285717,absolute,annual,1
PrazRodet.Shotyk.1997_0_84,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,5556.01,43,5.320714288,absolute,annual,1
PrazRodet.Shotyk.1997_0_85,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,5676.06,43,8.731428572,absolute,annual,1
PrazRodet.Shotyk.1997_0_86,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,5692.82,43,5.209285717,absolute,annual,1
PrazRodet.Shotyk.1997_0_87,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,5801.99,43,8.204285714,absolute,annual,1
PrazRodet.Shotyk.1997_0_88,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,5829.42,43,8.508571431,absolute,annual,1
PrazRodet.Shotyk.1997_0_89,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,5840.8,43,7.370714287,absolute,annual,1
PrazRodet.Shotyk.1997_0_90,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,5905.34,43,5.323571429,absolute,annual,1
PrazRodet.Shotyk.1997_0_91,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,5926.13,43,7.350714285,absolute,annual,1
PrazRodet.Shotyk.1997_0_92,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,6042.23,43,9.310000002,absolute,annual,1
PrazRodet.Shotyk.1997_0_93,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,6147.76,43,10.25928571,absolute,annual,1
PrazRodet.Shotyk.1997_0_94,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,6563.58,43,9.283571428,absolute,annual,1
PrazRodet.Shotyk.1997_0_95,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,6634.14,43,9.742857142,absolute,annual,1
PrazRodet.Shotyk.1997_0_96,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,6703.79,43,9.402857142,absolute,annual,1
PrazRodet.Shotyk.1997_0_97,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,6773.99,43,10.22285714,absolute,annual,1
PrazRodet.Shotyk.1997_0_98,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,6846.19,43,9.667857142,absolute,annual,1
PrazRodet.Shotyk.1997_0_99,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,6921.85,43,9.722142856,absolute,annual,1
PrazRodet.Shotyk.1997_0_100,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,7002.42,43,10.88785714,absolute,annual,1
PrazRodet.Shotyk.1997_0_101,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,7089.37,43,9.212857142,absolute,annual,1
PrazRodet.Shotyk.1997_0_102,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,7184.15,43,9.445714287,absolute,annual,1
PrazRodet.Shotyk.1997_0_103,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,7287.75,43,9.272142855,absolute,annual,1
PrazRodet.Shotyk.1997_0_104,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,7399.26,43,9.577857145,absolute,annual,1
PrazRodet.Shotyk.1997_0_105,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,7517.32,43,9.274285715,absolute,annual,1
PrazRodet.Shotyk.1997_0_106,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,7640.54,43,10.69928572,absolute,annual,1
PrazRodet.Shotyk.1997_0_107,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,7767.56,43,10.24,absolute,annual,1
PrazRodet.Shotyk.1997_0_108,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,7897,43,10.69928572,absolute,annual,1
PrazRodet.Shotyk.1997_0_109,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,8027.49,43,9.959999999,absolute,annual,1
PrazRodet.Shotyk.1997_0_110,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,8157.65,43,10.07928572,absolute,annual,1
PrazRodet.Shotyk.1997_0_111,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,8227.3,43,10.685,absolute,annual,1
PrazRodet.Shotyk.1997_0_112,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,8279.42,43,10.78857143,absolute,annual,1
PrazRodet.Shotyk.1997_0_113,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,8283.12,43,10.26714286,absolute,annual,1
PrazRodet.Shotyk.1997_0_114,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,8380.56,43,9.752857144,absolute,annual,1
PrazRodet.Shotyk.1997_0_115,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,8387.52,43,10.72714286,absolute,annual,1
PrazRodet.Shotyk.1997_0_116,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,8414.59,43,9.141428574,absolute,annual,1
PrazRodet.Shotyk.1997_0_117,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,8451.48,43,10.25142857,absolute,annual,1
PrazRodet.Shotyk.1997_0_118,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,8455.62,43,10.40357143,absolute,annual,1
PrazRodet.Shotyk.1997_0_119,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,9033.06,43,4.643571427,absolute,annual,1
PrazRodet.Shotyk.1997_0_120,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,9884.02,43,1.425714287,absolute,annual,1
PrazRodet.Shotyk.1997_0_121,PrazRodet.Shotyk.1997_0,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,10679.53,43,7.167857141,absolute,annual,1
PrazRodet.Shotyk.1997_1_0,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,-43.39,43,-1.457142857,absolute,cold,1
PrazRodet.Shotyk.1997_1_1,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,-41.52,43,-2.617142857,absolute,cold,1
PrazRodet.Shotyk.1997_1_2,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,-38.35,43,-3.497142857,absolute,cold,1
PrazRodet.Shotyk.1997_1_3,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,-35.52,43,-2.26,absolute,cold,1
PrazRodet.Shotyk.1997_1_4,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,-32.84,43,-0.685714286,absolute,cold,1
PrazRodet.Shotyk.1997_1_5,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,-30.14,43,-2.795714286,absolute,cold,1
PrazRodet.Shotyk.1997_1_6,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,-27.52,43,-1.88,absolute,cold,1
PrazRodet.Shotyk.1997_1_7,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,-24.82,43,-1.924285714,absolute,cold,1
PrazRodet.Shotyk.1997_1_8,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,-22.09,43,-2.645714286,absolute,cold,1
PrazRodet.Shotyk.1997_1_9,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,-19.42,43,-3.307142857,absolute,cold,1
PrazRodet.Shotyk.1997_1_10,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,-16.91,43,-2.36,absolute,cold,1
PrazRodet.Shotyk.1997_1_11,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,-14.3,43,-2.841428571,absolute,cold,1
PrazRodet.Shotyk.1997_1_12,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,-12.92,43,-2.517142857,absolute,cold,1
PrazRodet.Shotyk.1997_1_13,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,-11.39,43,-2.85,absolute,cold,1
PrazRodet.Shotyk.1997_1_14,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,-9.85,43,-2.46,absolute,cold,1
PrazRodet.Shotyk.1997_1_15,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,-8.2,43,-3.072857143,absolute,cold,1
PrazRodet.Shotyk.1997_1_16,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,-4.36,43,-2.41,absolute,cold,1
PrazRodet.Shotyk.1997_1_17,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,0.03,43,-3.084285714,absolute,cold,1
PrazRodet.Shotyk.1997_1_18,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,4.75,43,-3.367142857,absolute,cold,1
PrazRodet.Shotyk.1997_1_19,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,9.64,43,-4.155714286,absolute,cold,1
PrazRodet.Shotyk.1997_1_20,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,14.6,43,-4.955714286,absolute,cold,1
PrazRodet.Shotyk.1997_1_21,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,19.63,43,-3.905714286,absolute,cold,1
PrazRodet.Shotyk.1997_1_22,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,24.77,43,-5.341428571,absolute,cold,1
PrazRodet.Shotyk.1997_1_23,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,29.94,43,-4.207142857,absolute,cold,1
PrazRodet.Shotyk.1997_1_24,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,35.31,43,-4.155714286,absolute,cold,1
PrazRodet.Shotyk.1997_1_25,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,40.79,43,-4.2,absolute,cold,1
PrazRodet.Shotyk.1997_1_26,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,46.24,43,-4.377142857,absolute,cold,1
PrazRodet.Shotyk.1997_1_27,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,52.32,43,0.964285714,absolute,cold,1
PrazRodet.Shotyk.1997_1_28,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,62.07,43,1.871428571,absolute,cold,1
PrazRodet.Shotyk.1997_1_29,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,71.58,43,-1.487142857,absolute,cold,1
PrazRodet.Shotyk.1997_1_30,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,72.68,43,-1.407142857,absolute,cold,1
PrazRodet.Shotyk.1997_1_31,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,73.44,43,-0.601428571,absolute,cold,1
PrazRodet.Shotyk.1997_1_32,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,79.82,43,-1.8,absolute,cold,1
PrazRodet.Shotyk.1997_1_33,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,95.4,43,-1.69,absolute,cold,1
PrazRodet.Shotyk.1997_1_34,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,119.47,43,-1.428571429,absolute,cold,1
PrazRodet.Shotyk.1997_1_35,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,151.25,43,-1.575714286,absolute,cold,1
PrazRodet.Shotyk.1997_1_36,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,189.94,43,-1.45,absolute,cold,1
PrazRodet.Shotyk.1997_1_37,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,234.73,43,-1.577142857,absolute,cold,1
PrazRodet.Shotyk.1997_1_38,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,284.82,43,-1.38,absolute,cold,1
PrazRodet.Shotyk.1997_1_39,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,339.4,43,-2.307142857,absolute,cold,1
PrazRodet.Shotyk.1997_1_40,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,397.67,43,-1.622857143,absolute,cold,1
PrazRodet.Shotyk.1997_1_41,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,458.82,43,-1.552857143,absolute,cold,1
PrazRodet.Shotyk.1997_1_42,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,522.04,43,-1.437142857,absolute,cold,1
PrazRodet.Shotyk.1997_1_43,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,586.54,43,-1.428571429,absolute,cold,1
PrazRodet.Shotyk.1997_1_44,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,651.51,43,-1.474285714,absolute,cold,1
PrazRodet.Shotyk.1997_1_45,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,716.13,43,-1.748571429,absolute,cold,1
PrazRodet.Shotyk.1997_1_46,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,779.62,43,-1.988571429,absolute,cold,1
PrazRodet.Shotyk.1997_1_47,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,841.15,43,-1.961428571,absolute,cold,1
PrazRodet.Shotyk.1997_1_48,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,899.93,43,-1.844285714,absolute,cold,1
PrazRodet.Shotyk.1997_1_49,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,955.16,43,-1.474285714,absolute,cold,1
PrazRodet.Shotyk.1997_1_50,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,1006.02,43,-1.577142857,absolute,cold,1
PrazRodet.Shotyk.1997_1_51,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,1051.71,43,-2.188571429,absolute,cold,1
PrazRodet.Shotyk.1997_1_52,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,1091.68,43,-0.942857143,absolute,cold,1
PrazRodet.Shotyk.1997_1_53,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,1126.43,43,-2.727142857,absolute,cold,1
PrazRodet.Shotyk.1997_1_54,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,1195.32,43,-3.05,absolute,cold,1
PrazRodet.Shotyk.1997_1_55,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,1257.37,43,-4.807142857,absolute,cold,1
PrazRodet.Shotyk.1997_1_56,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,1295.57,43,-3.301428571,absolute,cold,1
PrazRodet.Shotyk.1997_1_57,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,1338.19,43,-1.077142857,absolute,cold,1
PrazRodet.Shotyk.1997_1_58,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,1391.17,43,0.254285714,absolute,cold,1
PrazRodet.Shotyk.1997_1_59,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,1460.49,43,-2.437142857,absolute,cold,1
PrazRodet.Shotyk.1997_1_60,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,1551.74,43,-1.648571429,absolute,cold,1
PrazRodet.Shotyk.1997_1_61,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,1662.32,43,-2.877142857,absolute,cold,1
PrazRodet.Shotyk.1997_1_62,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,1781.42,43,-3.578571429,absolute,cold,1
PrazRodet.Shotyk.1997_1_63,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,1897.86,43,-4.602857143,absolute,cold,1
PrazRodet.Shotyk.1997_1_64,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,1982.67,43,-4.881428571,absolute,cold,1
PrazRodet.Shotyk.1997_1_65,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,2000.47,43,-3.557142857,absolute,cold,1
PrazRodet.Shotyk.1997_1_66,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,2012.98,43,-4.602857143,absolute,cold,1
PrazRodet.Shotyk.1997_1_67,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,2051.7,43,-3.175714286,absolute,cold,1
PrazRodet.Shotyk.1997_1_68,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,2078.08,43,-5.195714286,absolute,cold,1
PrazRodet.Shotyk.1997_1_69,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,2113.61,43,-4.881428571,absolute,cold,1
PrazRodet.Shotyk.1997_1_70,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,2119.52,43,-2.76,absolute,cold,1
PrazRodet.Shotyk.1997_1_71,PrazRodet.Shotyk.1997_1,PrazRodet.Shotyk.1997,6.17,46.57,1040,Peat,pollen,2483.09,43,-5.371428571,absolute,cold,1
